name,terminology,code,term
pregnancy,SNOMED,88144003,Removal***REMOVED***of***REMOVED***ectopic***REMOVED***interstitial***REMOVED***uterine***REMOVED***pregnancy***REMOVED***requiring***REMOVED***total***REMOVED***hysterectomy***REMOVED***(procedure)
pregnancy,SNOMED,91923005,Acquired***REMOVED***immunodeficiency***REMOVED***syndrome***REMOVED***virus***REMOVED***infection***REMOVED***associated***REMOVED***with***REMOVED***pregnancy***REMOVED***(disorder)
pregnancy,SNOMED,91948008,Asymptomatic***REMOVED***human***REMOVED***immunodeficiency***REMOVED***virus***REMOVED***infection***REMOVED***in***REMOVED***pregnancy***REMOVED***(disorder)
pregnancy,SNOMED,956951000000104,Pertussis***REMOVED***vaccination***REMOVED***in***REMOVED***pregnancy***REMOVED***(procedure)
pregnancy,SNOMED,956971000000108,Pertussis***REMOVED***vaccination***REMOVED***in***REMOVED***pregnancy***REMOVED***given***REMOVED***by***REMOVED***other***REMOVED***healthcare***REMOVED***provider***REMOVED***(finding)
prostate_cancer,SNOMED,126906006,Neoplasm of prostate
prostate_cancer,SNOMED,176106009,Radical cystoprostatourethrectomy
prostate_cancer,SNOMED,176261008,Radical prostatectomy without pelvic node excision
prostate_cancer,SNOMED,176262001,Radical prostatectomy with pelvic node sampling
prostate_cancer,SNOMED,176263006,Radical prostatectomy with pelvic lymphadenectomy
prostate_cancer,SNOMED,369775001,Gleason Score 2-4: Well differentiated
prostate_cancer,SNOMED,369777009,Gleason Score 8-10: Poorly differentiated
prostate_cancer,SNOMED,385377005,Gleason grade finding for prostatic cancer (finding)
prostate_cancer,SNOMED,394932008,Gleason prostate grade 5-7 (medium) (finding)
prostate_cancer,SNOMED,399068003,Malignant tumor of prostate (disorder)
prostate_cancer,SNOMED,428262008,History of malignant neoplasm of prostate (situation)
prostate_cancer,SNOMED,81232004,Radical cystoprostatectomy
